"year"	"iso"	"valor"	"nombre"	"fila"	"country"	"indicator_name"	"ultimo_anio"
"2824"	2010	"CO"	0.3241	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 5"	"Colombia"	"PCTESTUDXCINE"	
"2825"	2010	"CO"	0.6243	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 6"	"Colombia"	"PCTESTUDXCINE"	
"2826"	2010	"CO"	0.0501	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 7"	"Colombia"	"PCTESTUDXCINE"	
"2827"	2010	"CO"	0.0014	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 8"	"Colombia"	"PCTESTUDXCINE"	
"2828"	2010	"CU"	0.712	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 6"	"Cuba"	"PCTESTUDXCINE"	
"2829"	2010	"CU"	0.2793	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 7"	"Cuba"	"PCTESTUDXCINE"	
"2830"	2010	"CU"	0.0087	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 8"	"Cuba"	"PCTESTUDXCINE"	
"2831"	2010	"ES"	0.1484	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 5"	"Espana"	"PCTESTUDXCINE"	
"2832"	2010	"ES"	0.3669	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 6"	"Espana"	"PCTESTUDXCINE"	
"2833"	2010	"ES"	0.4472	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 7"	"Espana"	"PCTESTUDXCINE"	
"2834"	2010	"ES"	0.0375	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 8"	"Espana"	"PCTESTUDXCINE"	
"2835"	2010	"HN"	0.0402	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 5"	"Honduras"	"PCTESTUDXCINE"	
"2836"	2010	"HN"	0.9273	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 6"	"Honduras"	"PCTESTUDXCINE"	
"2837"	2010	"HN"	0.032	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 7"	"Honduras"	"PCTESTUDXCINE"	
"2838"	2010	"HN"	5e-04	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 8"	"Honduras"	"PCTESTUDXCINE"	
"2839"	2010	""	0.1035	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 5"	"Iberoamerica"	"PCTESTUDXCINE"	
"2840"	2010	""	0.8014	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 6"	"Iberoamerica"	"PCTESTUDXCINE"	
"2841"	2010	""	0.0847	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 7"	"Iberoamerica"	"PCTESTUDXCINE"	
"2842"	2010	""	0.0103	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 8"	"Iberoamerica"	"PCTESTUDXCINE"	
"2843"	2010	"MX"	0.0366	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 5"	"Mexico"	"PCTESTUDXCINE"	
"2844"	2010	"MX"	0.8945	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 6"	"Mexico"	"PCTESTUDXCINE"	
"2845"	2010	"MX"	0.0616	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 7"	"Mexico"	"PCTESTUDXCINE"	
"2846"	2010	"MX"	0.0073	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 8"	"Mexico"	"PCTESTUDXCINE"	
"2847"	2010	"PA"	0.0698	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 5"	"Panama"	"PCTESTUDXCINE"	
"2848"	2010	"PA"	0.8461	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 6"	"Panama"	"PCTESTUDXCINE"	
"2849"	2010	"PA"	0.0827	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 7"	"Panama"	"PCTESTUDXCINE"	
"2850"	2010	"PA"	0.0014	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 8"	"Panama"	"PCTESTUDXCINE"	
"2851"	2010	"PE"	0.3148	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 5"	"Peru"	"PCTESTUDXCINE"	
"2852"	2010	"PE"	0.6852	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 6"	"Peru"	"PCTESTUDXCINE"	
"2853"	2010	"PT"	0.6598	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 6"	"Portugal"	"PCTESTUDXCINE"	
"2854"	2010	"PT"	0.2975	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 7"	"Portugal"	"PCTESTUDXCINE"	
"2855"	2010	"PT"	0.0427	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 8"	"Portugal"	"PCTESTUDXCINE"	
"2856"	2010	"SV"	0.1197	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 5"	"El Salvador"	"PCTESTUDXCINE"	
"2857"	2010	"SV"	0.8076	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 6"	"El Salvador"	"PCTESTUDXCINE"	
"2858"	2010	"SV"	0.0723	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 7"	"El Salvador"	"PCTESTUDXCINE"	
"2859"	2010	"SV"	4e-04	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 8"	"El Salvador"	"PCTESTUDXCINE"	
"2860"	2010	"UY"	0.0577	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 5"	"Uruguay"	"PCTESTUDXCINE"	
"2861"	2010	"UY"	0.2888	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 6"	"Uruguay"	"PCTESTUDXCINE"	
"2862"	2010	"UY"	0.0315	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 7"	"Uruguay"	"PCTESTUDXCINE"	
"2863"	2010	"UY"	0.0017	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 8"	"Uruguay"	"PCTESTUDXCINE"	
"2864"	2011	"AR"	0.2036	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 5"	"Argentina"	"PCTESTUDXCINE"	
"2865"	2011	"AR"	0.7495	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 6"	"Argentina"	"PCTESTUDXCINE"	
"2866"	2011	"AR"	0.0389	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 7"	"Argentina"	"PCTESTUDXCINE"	
"2867"	2011	"AR"	0.008	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 8"	"Argentina"	"PCTESTUDXCINE"	
"2868"	2011	"BO"	1	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 6"	"Bolivia"	"PCTESTUDXCINE"	
"2869"	2011	"BR"	0.0037	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 5"	"Brasil"	"PCTESTUDXCINE"	
"2870"	2011	"BR"	0.9566	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 6"	"Brasil"	"PCTESTUDXCINE"	
"2871"	2011	"CL"	0.2613	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 5"	"Chile"	"PCTESTUDXCINE"	
"2872"	2011	"CL"	0.6648	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 6"	"Chile"	"PCTESTUDXCINE"	
"2873"	2011	"CL"	0.0701	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 7"	"Chile"	"PCTESTUDXCINE"	
"2874"	2011	"CL"	0.0038	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 8"	"Chile"	"PCTESTUDXCINE"	
"2875"	2011	"CO"	0.3154	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 5"	"Colombia"	"PCTESTUDXCINE"	
"2876"	2011	"CO"	0.6235	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 6"	"Colombia"	"PCTESTUDXCINE"	
"2877"	2011	"CO"	0.0596	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 7"	"Colombia"	"PCTESTUDXCINE"	
"2878"	2011	"CO"	0.0016	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 8"	"Colombia"	"PCTESTUDXCINE"	
"2879"	2011	"CR"	0.1101	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 5"	"Costa Rica"	"PCTESTUDXCINE"	
"2880"	2011	"CR"	0.8872	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 6"	"Costa Rica"	"PCTESTUDXCINE"	
"2881"	2011	"CR"	0.0026	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 8"	"Costa Rica"	"PCTESTUDXCINE"	
"2882"	2011	"CU"	0.6978	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 6"	"Cuba"	"PCTESTUDXCINE"	
"2883"	2011	"CU"	0.2915	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 7"	"Cuba"	"PCTESTUDXCINE"	
"2884"	2011	"CU"	0.0107	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 8"	"Cuba"	"PCTESTUDXCINE"	
"2885"	2011	"ES"	0.1558	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 5"	"Espana"	"PCTESTUDXCINE"	
"2886"	2011	"ES"	0.4311	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 6"	"Espana"	"PCTESTUDXCINE"	
"2887"	2011	"ES"	0.3778	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 7"	"Espana"	"PCTESTUDXCINE"	
"2888"	2011	"ES"	0.0353	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 8"	"Espana"	"PCTESTUDXCINE"	
"2889"	2011	"HN"	0.0369	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 5"	"Honduras"	"PCTESTUDXCINE"	
"2890"	2011	"HN"	0.9368	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 6"	"Honduras"	"PCTESTUDXCINE"	
"2891"	2011	"HN"	0.0258	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 7"	"Honduras"	"PCTESTUDXCINE"	
"2892"	2011	"HN"	4e-04	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 8"	"Honduras"	"PCTESTUDXCINE"	
"2893"	2011	""	0.1057	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 5"	"Iberoamerica"	"PCTESTUDXCINE"	
"2894"	2011	""	0.8049	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 6"	"Iberoamerica"	"PCTESTUDXCINE"	
"2895"	2011	""	0.0791	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 7"	"Iberoamerica"	"PCTESTUDXCINE"	
"2896"	2011	""	0.0104	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 8"	"Iberoamerica"	"PCTESTUDXCINE"	
"2897"	2011	"MX"	0.038	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 5"	"Mexico"	"PCTESTUDXCINE"	
"2898"	2011	"MX"	0.8922	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 6"	"Mexico"	"PCTESTUDXCINE"	
"2899"	2011	"MX"	0.0621	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 7"	"Mexico"	"PCTESTUDXCINE"	
"2900"	2011	"MX"	0.0078	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 8"	"Mexico"	"PCTESTUDXCINE"	
"2901"	2011	"PA"	0.0433	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 5"	"Panama"	"PCTESTUDXCINE"	
"2902"	2011	"PA"	0.8814	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 6"	"Panama"	"PCTESTUDXCINE"	
"2903"	2011	"PA"	0.0746	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 7"	"Panama"	"PCTESTUDXCINE"	
"2904"	2011	"PA"	7e-04	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 8"	"Panama"	"PCTESTUDXCINE"	
"2905"	2011	"PE"	0.2798	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 5"	"Peru"	"PCTESTUDXCINE"	
"2906"	2011	"PE"	0.7202	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 6"	"Peru"	"PCTESTUDXCINE"	
"2907"	2011	"PT"	0.6448	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 6"	"Portugal"	"PCTESTUDXCINE"	
"2908"	2011	"PT"	0.309	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 7"	"Portugal"	"PCTESTUDXCINE"	
"2909"	2011	"PT"	0.0462	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 8"	"Portugal"	"PCTESTUDXCINE"	
"2910"	2011	"SV"	0.1171	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 5"	"El Salvador"	"PCTESTUDXCINE"	
"2911"	2011	"SV"	0.8054	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 6"	"El Salvador"	"PCTESTUDXCINE"	
"2912"	2011	"SV"	0.0775	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 7"	"El Salvador"	"PCTESTUDXCINE"	
"2913"	2011	"SV"	1e-04	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 8"	"El Salvador"	"PCTESTUDXCINE"	
"2914"	2011	"UY"	0.0587	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 5"	"Uruguay"	"PCTESTUDXCINE"	
"2915"	2011	"UY"	0.2988	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 6"	"Uruguay"	"PCTESTUDXCINE"	
"2916"	2011	"UY"	0.0335	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 7"	"Uruguay"	"PCTESTUDXCINE"	
"2917"	2011	"UY"	6e-04	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 8"	"Uruguay"	"PCTESTUDXCINE"	
"2918"	2012	"AR"	0.1915	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 5"	"Argentina"	"PCTESTUDXCINE"	
"2919"	2012	"AR"	0.7593	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 6"	"Argentina"	"PCTESTUDXCINE"	
"2920"	2012	"AR"	0.0408	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 7"	"Argentina"	"PCTESTUDXCINE"	
"2921"	2012	"AR"	0.0084	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 8"	"Argentina"	"PCTESTUDXCINE"	
"2922"	2012	"BO"	1	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 6"	"Bolivia"	"PCTESTUDXCINE"	
"2923"	2012	"BR"	0.0028	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 5"	"Brasil"	"PCTESTUDXCINE"	
"2924"	2012	"BR"	0.9559	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 6"	"Brasil"	"PCTESTUDXCINE"	
"2925"	2012	"CL"	0.2701	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 5"	"Chile"	"PCTESTUDXCINE"	
"2926"	2012	"CL"	0.6513	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 6"	"Chile"	"PCTESTUDXCINE"	
"2927"	2012	"CL"	0.0746	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 7"	"Chile"	"PCTESTUDXCINE"	
"2928"	2012	"CL"	0.004	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 8"	"Chile"	"PCTESTUDXCINE"	
"2929"	2012	"CO"	0.3077	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 5"	"Colombia"	"PCTESTUDXCINE"	
"2930"	2012	"CO"	0.6316	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 6"	"Colombia"	"PCTESTUDXCINE"	
"2931"	2012	"CO"	0.0591	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 7"	"Colombia"	"PCTESTUDXCINE"	
"2932"	2012	"CO"	0.0016	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 8"	"Colombia"	"PCTESTUDXCINE"	
"2933"	2012	"CR"	0.1369	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 5"	"Costa Rica"	"PCTESTUDXCINE"	
"2934"	2012	"CR"	0.8606	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 6"	"Costa Rica"	"PCTESTUDXCINE"	
"2935"	2012	"CR"	0.0025	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 8"	"Costa Rica"	"PCTESTUDXCINE"	
"2936"	2012	"CU"	0.6907	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 6"	"Cuba"	"PCTESTUDXCINE"	
"2937"	2012	"CU"	0.2967	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 7"	"Cuba"	"PCTESTUDXCINE"	
"2938"	2012	"CU"	0.0125	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 8"	"Cuba"	"PCTESTUDXCINE"	
"2939"	2012	"EC"	0.9266	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 6"	"Ecuador"	"PCTESTUDXCINE"	
"2940"	2012	"EC"	0.0608	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 7"	"Ecuador"	"PCTESTUDXCINE"	
"2941"	2012	"EC"	4e-04	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 8"	"Ecuador"	"PCTESTUDXCINE"	
"2942"	2012	"ES"	0.1635	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 5"	"Espana"	"PCTESTUDXCINE"	
"2943"	2012	"ES"	0.4883	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 6"	"Espana"	"PCTESTUDXCINE"	
"2944"	2012	"ES"	0.3368	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 7"	"Espana"	"PCTESTUDXCINE"	
"2945"	2012	"ES"	0.0115	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 8"	"Espana"	"PCTESTUDXCINE"	
"2946"	2012	"HN"	0.0511	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 5"	"Honduras"	"PCTESTUDXCINE"	
"2947"	2012	"HN"	0.9214	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 6"	"Honduras"	"PCTESTUDXCINE"	
"2948"	2012	"HN"	0.0273	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 7"	"Honduras"	"PCTESTUDXCINE"	
"2949"	2012	"HN"	2e-04	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 8"	"Honduras"	"PCTESTUDXCINE"	
"2950"	2012	""	0.1041	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 5"	"Iberoamerica"	"PCTESTUDXCINE"	
"2951"	2012	""	0.8119	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 6"	"Iberoamerica"	"PCTESTUDXCINE"	
"2952"	2012	""	0.0753	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 7"	"Iberoamerica"	"PCTESTUDXCINE"	
"2953"	2012	""	0.0087	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 8"	"Iberoamerica"	"PCTESTUDXCINE"	
"2954"	2012	"MX"	0.0385	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 5"	"Mexico"	"PCTESTUDXCINE"	
"2955"	2012	"MX"	0.8891	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 6"	"Mexico"	"PCTESTUDXCINE"	
"2956"	2012	"MX"	0.0642	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 7"	"Mexico"	"PCTESTUDXCINE"	
"2957"	2012	"MX"	0.0083	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 8"	"Mexico"	"PCTESTUDXCINE"	
"2958"	2012	"PA"	0.0652	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 5"	"Panama"	"PCTESTUDXCINE"	
"2959"	2012	"PA"	0.8515	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 6"	"Panama"	"PCTESTUDXCINE"	
"2960"	2012	"PA"	0.0819	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 7"	"Panama"	"PCTESTUDXCINE"	
"2961"	2012	"PA"	0.0013	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 8"	"Panama"	"PCTESTUDXCINE"	
"2962"	2012	"PE"	0.2638	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 5"	"Peru"	"PCTESTUDXCINE"	
"2963"	2012	"PE"	0.7362	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 6"	"Peru"	"PCTESTUDXCINE"	
"2964"	2012	"PT"	0.6292	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 6"	"Portugal"	"PCTESTUDXCINE"	
"2965"	2012	"PT"	0.3208	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 7"	"Portugal"	"PCTESTUDXCINE"	
"2966"	2012	"PT"	0.05	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 8"	"Portugal"	"PCTESTUDXCINE"	
"2967"	2012	"SV"	0.1126	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 5"	"El Salvador"	"PCTESTUDXCINE"	
"2968"	2012	"SV"	0.8041	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 6"	"El Salvador"	"PCTESTUDXCINE"	
"2969"	2012	"SV"	0.0831	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 7"	"El Salvador"	"PCTESTUDXCINE"	
"2970"	2012	"SV"	2e-04	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 8"	"El Salvador"	"PCTESTUDXCINE"	
"2971"	2012	"UY"	0.0594	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 5"	"Uruguay"	"PCTESTUDXCINE"	
"2972"	2012	"UY"	0.3013	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 6"	"Uruguay"	"PCTESTUDXCINE"	
"2973"	2012	"UY"	0.0332	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 7"	"Uruguay"	"PCTESTUDXCINE"	
"2974"	2012	"UY"	9e-04	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 8"	"Uruguay"	"PCTESTUDXCINE"	
"2975"	2013	"AR"	0.1951	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 5"	"Argentina"	"PCTESTUDXCINE"	
"2976"	2013	"AR"	0.7527	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 6"	"Argentina"	"PCTESTUDXCINE"	
"2977"	2013	"AR"	0.0432	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 7"	"Argentina"	"PCTESTUDXCINE"	
"2978"	2013	"AR"	0.0089	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 8"	"Argentina"	"PCTESTUDXCINE"	
"2979"	2013	"BO"	1	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 6"	"Bolivia"	"PCTESTUDXCINE"	
"2980"	2013	"BR"	0.0023	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 5"	"Brasil"	"PCTESTUDXCINE"	
"2981"	2013	"BR"	0.9686	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 6"	"Brasil"	"PCTESTUDXCINE"	
"2982"	2013	"CL"	0.2765	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 5"	"Chile"	"PCTESTUDXCINE"	
"2983"	2013	"CL"	0.6413	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 6"	"Chile"	"PCTESTUDXCINE"	
"2984"	2013	"CL"	0.0783	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 7"	"Chile"	"PCTESTUDXCINE"	
"2985"	2013	"CL"	0.0039	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 8"	"Chile"	"PCTESTUDXCINE"	
"2986"	2013	"CO"	0.3206	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 5"	"Colombia"	"PCTESTUDXCINE"	
"2987"	2013	"CO"	0.6193	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 6"	"Colombia"	"PCTESTUDXCINE"	
"2988"	2013	"CO"	0.0583	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 7"	"Colombia"	"PCTESTUDXCINE"	
"2989"	2013	"CO"	0.0018	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 8"	"Colombia"	"PCTESTUDXCINE"	
"2990"	2013	"CR"	0.1355	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 5"	"Costa Rica"	"PCTESTUDXCINE"	
"2991"	2013	"CR"	0.8123	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 6"	"Costa Rica"	"PCTESTUDXCINE"	
"2992"	2013	"CR"	0.0497	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 7"	"Costa Rica"	"PCTESTUDXCINE"	
"2993"	2013	"CR"	0.0025	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 8"	"Costa Rica"	"PCTESTUDXCINE"	
"2994"	2013	"CU"	0.6867	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 6"	"Cuba"	"PCTESTUDXCINE"	
"2995"	2013	"CU"	0.2981	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 7"	"Cuba"	"PCTESTUDXCINE"	
"2996"	2013	"CU"	0.0152	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 8"	"Cuba"	"PCTESTUDXCINE"	
"2997"	2013	"EC"	0.9494	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 6"	"Ecuador"	"PCTESTUDXCINE"	
"2998"	2013	"EC"	0.0501	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 7"	"Ecuador"	"PCTESTUDXCINE"	
"2999"	2013	"EC"	4e-04	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 8"	"Ecuador"	"PCTESTUDXCINE"	
"3000"	2013	"ES"	0.1759	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 5"	"Espana"	"PCTESTUDXCINE"	
"3001"	2013	"ES"	0.5509	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 6"	"Espana"	"PCTESTUDXCINE"	
"3002"	2013	"ES"	0.2612	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 7"	"Espana"	"PCTESTUDXCINE"	
"3003"	2013	"ES"	0.012	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 8"	"Espana"	"PCTESTUDXCINE"	
"3004"	2013	"HN"	0.0581	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 5"	"Honduras"	"PCTESTUDXCINE"	
"3005"	2013	"HN"	0.9148	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 6"	"Honduras"	"PCTESTUDXCINE"	
"3006"	2013	"HN"	0.0269	"Porcentaje de estudiantes en la educación superior por nivel CINE"	"CINE 7"	"Honduras"	"PCTESTUDXCINE"	
